contact_id,account_id
CO31a00000p5NdkAAEID,AC11a00000mo2FpAAIID
CO31a00000sRfydAACID,AC11a00000p9kKKAAYID
CO34p00001kDCgXAAWID,AC11a00000ku4kRAAQID
CO31P00001DUAaJQAXID,AC11a00000sUpIDAA0ID
CO31P0000149k2wQAAID,AC11a00000hG5QLAA0ID
CO31P00001B4OeyQAFID,AC11a00000ksdYIAAYID
CO31P00001DAddMQATID,AC11a00000eYfRsAAKID
CO31P000019xaIeQAIID,AC11a00000ksuJQAAYID
CO34p00001gy0XZAAYID,AC11a00000hGnx9AACID
CO31P00001DBK5oQAHID,AC11a00000hGmG0AAKID
CO34p00001kF2sJAASID,AC11P00000zV57RQASID
CO31a00000hJavkAACID,AC11a00000giEydAAEID
CO31P000013eFCkQAMID,AC11P000012WGeWQAWID
CO34p00001idF5OAAUID,AC14p00001liazDAAQID
CO31P000015d7ThQAIID,AC11a00000cokmEAAQID
CO31P000017XYHVQA4ID,AC11a00000gfj3LAAQID
CO31a000010d3TpAAIID,AC11a00000cJ0TlAAKID
CO31P000015LAuSQAWID,AC11a00000cJ0HjAAKID
CO31P000015LDq3QAGID,AC11a00000cJ0HjAAKID
CO31a000011QARVAA4ID,AC11a00000wMPj9AAGID
CO31a00000hIZmVAAWID,AC11a00000gfiQdAAIID
CO31P000015MHmfQAGID,AC11P00000zTu5EQASID
CO31P00001DRVYZQA5ID,AC11P00000zSoq8QACID
CO31P00001CMFuaQAHID,AC11P00000xKq2RQASID
CO31P00001CuKcEQAVID,AC11a00000hGHZJAA4ID
CO31P000016auW5QAIID,AC11a00000cJTKQAA4ID
CO31P000016ayOIQAYID,AC11P00000zTfpjQACID
CO34p00001jS84ZAASID,AC11a00000hGkOyAAKID
CO31P00001BlIS9QANID,AC11a00000krpvCAAQID
CO31P00001DAs0eQADID,AC11a00000hG56zAACID
CO34p00001h9d8QAAQID,AC11P00000zTu8uQACID
CO34p00001jRZmUAAWID,AC11a00000nYCF2AAOID
CO31a00000hJiloAACID,AC11a00000hFxEWAA0ID
CO31P000013erSqQAIID,AC11a00000cJSm9AAGID
CO34p00001iZjHZAA0ID,AC14p00001iSECoAAOID
CO34p00001kUbbEAASID,AC11a00000mqamsAAAID
CO31P000015Io99QACID,AC11a00000hGoNbAAKID
CO34p00001iZtrNAASID,AC11P000012YoGvQAKID
CO34p00001fojP7AAIID,AC11a00000cJ0AsAAKID
CO34p00001gxfsCAAQID,AC11a00000nZdtWAASID
CO31P000016qm4VQAQID,AC11a00000q5fSnAAIID
CO34p00001mfABqAAMID,AC14p00001hRARsAAOID
CO34p00001kF8siAACID,AC11a00000cpJ51AAEID
CO31P000015xgHTQAYID,AC11a00000eadBbAAIID
CO34p00001fniTaAAIID,AC11P00000xwazLQAQID
CO31a00000cZaJrAAKID,AC11a00000eZllMAASID
CO31P000015ckzeQAAID,AC11a00000cn8CQAAYID
CO31a00000yQd29AACID,AC11a00000t19QHAAYID
CO34p00001fxaFJAAYID,AC11a00000rfvMNAAYID
CO31P000016O2XBQA0ID,AC11a00000hGR04AAGID
CO31a00000mjLaoAAEID,AC11a00000hGmzEAASID
CO34p00001m3gEwAAIID,AC11a00000mpdYBAAYID
CO34p00001kDSQcAAOID,AC11P000013tUhhQAEID
CO31P000018CMgrQAGID,AC11a00000gSh9hAACID
CO34p00001mtFHhAAMID,AC11P00000xx9xdQAAID
CO31a00000mj6lFAAQID,AC11a00000ksepiAAAID
CO31P00001CuphFQARID,AC11a00000cJIOKAA4ID
CO34p00001m2PG4AAMID,AC11P00000zVxDzQAKID
CO31P000015cARzQAMID,AC11a00000cpJ5RAAUID
CO34p00001kU6TIAA0ID,AC14p00001kcgoTAAQID
CO34p00001f6NjQAAUID,AC11a00000ln3unAAAID
CO31P00001B4JjEQAVID,AC11a00000ifmm5AAAID
CO34p00001iZCtxAAGID,AC11P00000zTuuXQASID
CO31P000014Cio1QACID,AC11a00000cJKhiAAGID
CO31a00000kk8hUAAQID,AC14p00001gUwWfAAKID
CO31P00001367vLQAQID,AC14p00001jvEXfAAMID
CO34p00001kSmBUAA0ID,AC11a00000eZllMAASID
CO31a00000zq1L3AAIID,AC11a00000cJ3FDAA0ID
CO31a00000zpd3jAAAID,AC11a00000ktB2xAAEID
CO31a00000uYdFEAA0ID,AC11a00000ksepiAAAID
CO34p00001kDBxwAAGID,AC14p00001gV5G2AAKID
CO31P000015JgMfQAKID,AC11P00000wvQVYQA2ID
CO31a00000gRUQEAA4ID,AC11a00000gf0YxAAIID
CO31P000014Daq1QACID,AC14p00001iTpa2AACID
CO34p00001fnTHoAAMID,AC11a00000uUaGBAA0ID
CO31P000016ObTgQAKID,AC11P00000zUPzHQAWID
CO34p00001mcXnaAAEID,AC14p00001llrHFAAYID
CO34p00001m0yUHAAYID,AC14p00001lisDRAAYID
CO31a00000cZmjsAACID,AC11a00000cJSrAAAWID
CO31P0000134Uf9QAEID,AC11P00000xJtbUQASID
CO31P000015vmXwQAIID,AC11a00000cJ2Z2AAKID
CO31P000017YTkaQAGID,AC11a00000mO76hAACID
CO34p00001h8aC3AAIID,AC11a00000sUZ2IAAWID
CO31P00001DDAP1QAPID,AC11P00000zU2SfQAKID
CO31P00001Cee2mQABID,AC11P00000wwHYvQAMID
CO31P0000135e1hQAAID,AC11a00000ggnG5AAIID
CO34p00001m3YNqAAMID,AC14p00001ll2YPAAYID
CO31a00000cZZOuAAOID,AC11a00000cJ0TlAAKID
CO34p00001kU786AACID,AC11a00000hIWBcAAOID
CO31P00001AagsDQARID,AC11a00000rdrjTAAQID
CO34p00001kE3LKAA0ID,AC11a00000cIzOFAA0ID
CO31P000014CDXtQAOID,AC11P00000xhzydQAAID
CO31a00000hKhZLAA0ID,AC11a00000hGkGzAAKID
CO31P000018u9tnQAAID,AC11P00000z9PfNQAUID
CO31a00000sykF0AAIID,AC11P00000xhzzWQAQID
CO31P0000134yDsQAIID,AC11P00000xLmIyQAKID
CO31P000019vcgGQAQID,AC11a00000hIT7zAAGID
CO34p00001jCj3iAACID,AC11a00000cJ1CSAA0ID
CO31P000019xUYYQA2ID,AC11a00000cJ2dYAASID
CO31P00001Bkv1FQARID,AC11a00000cJVWzAAOID
CO31P000012lBjRQAUID,AC11a00000hFs4sAACID
CO34p00001naRucAAEID,AC11a00000lr8rTAAQID
CO34p00001mdjoUAAQID,AC11a00000mpnz6AAAID
CO34p00001h9Ow5AAEID,AC14p00001i4QE3AAMID
CO31a00000s7F6GAAUID,AC11a00000hGPJAAA4ID
CO34p00001gPVw7AAGID,AC11a00000aSGeBAAWID
CO34p00001m33VeAAIID,AC14p00001lkgqAAAQID
CO31a00000tcNvQAAUID,AC11a00000q5fSnAAIID
CO31P0000136yc8QAAID,AC11a00000cJ2dYAASID
CO34p00001kTMLEAA4ID,AC11a00000cIzySAASID
CO31P000015JEDiQAOID,AC14p00001nRu8WAASID
CO31P000019xuzNQAQID,AC11a00000cJ0TlAAKID
CO31P000016bqEkQAIID,AC11a000003SGoUAAWID
CO31a00000nvHNDAA2ID,AC11a00000lnSQ9AAMID
CO31a00000sTjkPAASID,AC11a00000cpJ50AAEID
CO34p00001gySWlAAMID,AC11a00000hITXOAA4ID
CO34p00001kT2S8AAKID,AC14p00001kbtynAAAID
CO34p00001iaNmhAAEID,AC11a00000hGp0OAASID
CO34p00001nit2yAAAID,AC11a00000cJ0oTAASID
CO34p00001fo565AAAID,AC11a00000hGOuTAAWID
CO34p00001fo4vwAAAID,AC11a000003SGoUAAWID
CO34p00001m2RTNAA2ID,AC11a00000hFs2rAACID
CO34p00001nbiJ5AAIID,AC11P00000zSZ5WQAWID
CO31a00000fwaYcAAIID,AC11a00000cJJ59AAGID
CO31P000019xuytQAAID,AC11a00000MqHLYAA3ID
CO34p00001gr7H8AAIID,AC14p00001iAyyqAACID
CO34p00001i3SYQAA2ID,AC11a00000nZdtWAASID
CO34p00001mcqPvAAIID,AC11a00000kNkqkAACID
CO31P00001DDLDbQAPID,AC11a00000jxfOSAAYID
CO34p00001i3vytAAAID,AC11P00000xhzydQAAID
CO34p00001mdE3xAAEID,AC11P00000xi3XiQAIID
CO34p00001mvlbWAAQID,AC11a00000gfKtiAAEID
CO34p00001mdpOjAAIID,AC11a00000cJFVlAAOID
CO31a00000hJqQ3AAKID,AC11a00000hG50cAACID
CO34p00001kShfRAASID,AC14p00001kbcf8AAAID
CO34p00001mtLPGAA2ID,AC11P00000z9PHGQA2ID
CO31P0000135qv7QAAID,AC11a00000cJHIQAA4ID
CO31P000015JE1rQAGID,AC11a00000eZhRNAA0ID
CO31a00000mUfdRAASID,AC11a00000cJ0TlAAKID
CO34p00001ib9OVAAYID,AC11a00000cIIuvAAGID
CO31P00001B3WOCQA3ID,AC11a00000VqAJ0AANID
CO34p00001kTMqiAAGID,AC11a00000cJ0BlAAKID
CO34p00001m0QhVAAUID,AC14p00001lj5q3AAAID
CO34p00001fnJFoAAMID,AC11P00000z9PfNQAUID
CO34p00001jROGpAAOID,AC11a00000qYlUdAAKID
CO34p00001fmxbsAAAID,AC11a00000cIzOFAA0ID
CO34p00001kTM0aAAGID,AC11a00000qYlUdAAKID
CO34p00001i1bLeAAIID,AC11a00000ksvrrAAAID
CO31P00001CMP01QAHID,AC11P000013g7cGQAQID
CO34p00001kTP1WAAWID,AC11P00000zTxJbQAKID
CO31P000016pBg7QAEID,AC11a00000cIzthAACID
CO31P000019xyzIQAQID,AC11P00000wwaDOQAYID
CO31P000019xfSMQAYID,AC11a00000hIR0iAAGID
CO31a00000llce1AAAID,AC11a00000ebpDxAAIID
CO31P000012IXF9QAOID,AC11a00000hG8EcAAKID
CO34p00001jBz9sAACID,AC11a00000hGoLzAAKID
CO31P00001CelmgQABID,AC11P00001350J9QAIID
CO34p00001mfQ4JAAUID,AC11P000010fS8yQAEID
CO31P0000178UuDQAUID,AC11a00000q6i3hAAAID
CO31P00001B5hB2QAJID,AC11a00000cn8AKAAYID
CO31P00001CdjzTQARID,AC11a00000sUY3WAAWID
CO34p00001fn6GWAAYID,AC14p00001hQZotAAGID
CO31P000018tXHAQA2ID,AC11a00000tZdtZAASID
CO31a000010c1GLAAYID,AC11a00000vVDQhAAOID
CO31a00000hKKIzAAOID,AC11a00000hGOefAAGID
CO31a00000v0a7dAAAID,AC11a00000hIIjaAAGID
CO31a00000dcrvdAAAID,AC11a00000cokkwAAAID
CO34p00001kDCIWAA4ID,AC11a00000sUYALAA4ID
CO34p00001kUOcWAAWID,AC14p00001kctEVAAYID
CO31P000014C2c8QACID,AC11P00000yCJ4oQAGID
CO31P00001Cdit7QABID,AC11P000013shULQAYID
CO31P000016qbTGQAYID,AC11P00000zSR7IQAWID
CO31a00000hlPYqAAMID,AC11a00000hIIhQAAWID
CO31a00000cZIJ2AAOID,AC11a00000cJ25NAASID
CO31a00000uE00bAACID,AC11a00000t19QHAAYID
CO31P000015M4pcQACID,AC11P00000xxBiLQAUID
CO31P000016QmQeQAKID,AC11a00000ieDy0AAEID
CO31P00001Cd5ULQAZID,AC11a00000hGo3gAACID
CO31P000012nAPEQA2ID,AC11a00000cJSPAAA4ID
CO31a00000hKpMPAA0ID,AC11a00000hGo1uAACID
CO31P000012PSDsQAOID,AC11a00000p9k0vAAAID
CO31P000014cceZQAQID,AC11P00000xwRKjQAMID
CO34p00001hAI2hAAGID,AC11P000012C3k5QACID
CO34p00001i25ifAAAID,AC11a00000q6ixLAAQID
CO31a00000TeEDDAA3ID,AC11a00000WLbx9AADID
CO31P00001ErPyNQAVID,AC11a00000cJTEXAA4ID
CO31a00000qTIv2AAGID,AC11a00000oVtsaAACID
CO31P00001CME0pQAHID,AC11P00000xKraeQACID
CO31P0000135MsCQAUID,AC11a00000ghxw9AAAID
CO31P000017YH4EQAWID,AC11a00000gRZH7AAOID
CO31P000019x2cvQAAID,AC11a00000taZ8MAAUID
CO31P000014q2mSQAQID,AC11a00000ln3g5AAAID
CO31P00001CMollQADID,AC11a00000rfd06AAAID
CO31a00000xjfqAAAQID,AC11a00000t0KsRAAUID
CO34p00001gy08kAAAID,AC11P000014kJcUQAUID
CO31a00000nxJAZAA2ID,AC11a00000gfKQ1AAMID
CO31P000012PZzAQAWID,AC11a00000q4KmYAAUID
CO31a00000hlhRcAAIID,AC11a00000gfj3LAAQID
CO31a00000s1vLeAAIID,AC11a00000p9F5CAAUID
CO34p00001m4DZnAAMID,AC14p00001kclwdAAAID
CO34p00001m2Lv8AAEID,AC11a00000co9kfAAAID
CO31P00001D9kPXQAZID,AC11P000013v2UvQAIID
CO31P0000136kaiQAAID,AC11a00000wMPj9AAGID
CO31P00001DRJerQAHID,AC11a00000hGPJAAA4ID
CO31a00000kEn0QAASID,AC11a00000cJ3PcAAKID
CO31P00001Cvt5bQABID,AC11a00000kt47qAAAID
CO31a00000fxuyiAAAID,AC11a00000gSgmUAASID
CO31P000014pmRfQAIID,AC11a00000hIJMSAA4ID
CO31P0000178ViuQAEID,AC11a00000jOyPhAAKID
CO34p00001nabfJAAQID,AC11a00000vX8ZaAAKID
CO31P00001BlsyrQABID,AC11a00000uSfJzAAKID
CO34p00001fmqFMAAYID,AC11a00000cpJ5dAAEID
CO31a00000cZPwCAAWID,AC11a00000cJ8wCAASID
CO34p00001i2zTtAAIID,AC11a00000nZo34AACID
CO31P000012laMZQAYID,AC11a00000lovoKAAQID
CO34p00001mfnMuAAIID,AC11a00000jNClKAAWID
CO34p00001hB1DiAAKID,AC11a00000reMWmAAMID
CO34p00001md2c7AAAID,AC14p00001lm8NwAAIID
CO31a00000hlPZPAA2ID,AC11a00000hIIjaAAGID
CO31P000018uNZxQAMID,AC11a00000hG0N7AAKID
CO34p00001f5G8hAAEID,AC11P00000xxBiLQAUID
CO31P000013h0bWQAQID,AC11a00000cJ2Z7AAKID
CO31P000017Y6XEQA0ID,AC11a00000cJVc0AAGID
CO31P000014cVbOQAUID,AC11a00000pAP45AAGID
CO31P000015cvGIQAYID,AC11a00000lovoKAAQID
CO31a00000hlh1ZAAQID,AC11a00000hIVo0AAGID
CO31a00000mj4CTAAYID,AC11a00000ksdekAAAID
CO31a00000ddNSUAA2ID,AC11a00000cpE46AAEID
CO34p00001meBmZAAUID,AC14p00001mnmpYAAQID
CO34p00001jDeZzAAKID,AC11a00000cJ2Z2AAKID
CO31P00001Cck2nQABID,AC11a00000ksuloAAAID
CO34p00001iaCl3AAEID,AC11a00000hISuMAAWID
CO31a00000xm3pdAAAID,AC11a00000lnrd4AAAID
CO31P000015xTkeQAEID,AC11a00000cIzHJAA0ID
CO31P000016bV0wQAEID,AC11a00000cJ0HjAAKID
CO34p00001fpiNkAAIID,AC11a00000hIIxDAAWID
CO31P000016cO5SQAUID,AC11a00000hG8hAAASID
CO34p00001kSmXAAA0ID,AC11a00000oVsJDAA0ID
CO34p00001gxsqZAAQID,AC11P00000xKnwFQASID
CO31a00000xmflzAAAID,AC11a00000gT5O7AAKID
CO31P000015vECIQA2ID,AC11P00000zBLeVQAWID
CO34p00001kS3FRAA0ID,AC11a00000cJ42KAASID
CO31P0000137VmLQAUID,AC11a00000cnJBKAA2ID
CO31P00001DQKlpQAHID,AC11a00000q6kZfAAIID
CO31a00000sRg18AACID,AC11a00000mqbTlAAIID
CO31P00001BkedaQABID,AC11a00000tboToAAIID
CO31P000014qWQ5QAMID,AC11P00000yDrnrQACID
CO34p00001jDyzFAASID,AC14p00001hQlJoAAKID
CO31P00001ErXM7QANID,AC11a00000hIJTJAA4ID
CO31P00001B5hTIQAZID,AC11P000012WGeWQAWID
CO34p00001nD4WeAAKID,AC14p00001n4YI8AAMID
CO31P000015xOzzQAEID,AC11a00000ebj8QAAQID
CO31a00000tALu8AAGID,AC11a00000pzi3FAAQID
CO31P00001DSx6hQADID,AC11a00000eaUpbAAEID
CO31P000015LxENQA0ID,AC11a00000ggnQoAAIID
CO34p00001kVqEgAAKID,AC11P00000zU0SBQA0ID
CO31P000015MgXpQAKID,AC11a00000gSh4NAASID
CO31P000013gK91QAEID,AC11a00000cJ0f3AACID
CO31P000018BYhnQAGID,AC11a00000ta2agAAAID
CO34p00001ibdaBAAQID,AC11a00000p9EofAAEID
CO34p00001kUNQhAAOID,AC11P00000zTuRjQAKID
CO31a00000xLX7aAAGID,AC11a00000sxr5AAAQID
CO31P00001DRL3xQAHID,AC11a00000hGnY4AAKID
CO34p00001m3etWAAQID,AC11a00000sG1vbAACID
CO31a00000hlPq0AAEID,AC11a00000gfwX8AAIID
CO34p00001f6NjRAAUID,AC11a00000ln3unAAAID
CO31a00000cZJsxAAGID,AC11a00000cJ3UiAAKID
CO31P000016O92HQASID,AC11a00000nYCF2AAOID
CO31P000014AGuoQAGID,AC11a00000cJSCeAAOID
CO31P00001B6Z9TQAVID,AC11P000013rkHcQAIID
CO34p00001muQc6AAEID,AC14p00001mq5DLAAYID
CO31a00000wYja1AACID,AC11a00000sGTSVAA4ID
CO31P000014qZnPQAUID,AC11P00000yDsaBQASID
CO34p00001jChElAAKID,AC14p00001jjvgNAAQID
CO31P000016q8TMQAYID,AC11a00000cJSCeAAOID
CO34p00001gOhy4AACID,AC11a00000cJD4lAAGID
CO34p00001kBHW6AAOID,AC11P000011McuqQACID
CO34p00001mcxYlAAIID,AC11a00000ksby6AAAID
CO31a00000hKDVfAAOID,AC11a00000hGHqmAAGID
CO31P000016dXEkQAMID,AC11a00000ln3uoAAAID
CO31P00001CMU4JQAXID,AC11a00000mLXrYAAWID
CO31P00001DABnPQAXID,AC11a00000hGmG0AAKID
CO31P00001Ac3BWQAZID,AC11P00000xx9xdQAAID
CO31a00000fweCxAAIID,AC11a00000cJHiJAAWID
CO31P00001372ujQAAID,AC11a00000hGMYzAAOID
CO31P00001ErUyiQAFID,AC11a00000vVZc3AAGID
CO31a00000zqUPRAA2ID,AC11a00000cnzIzAAIID
CO34p00001f6FMRAA2ID,AC11a00000hGJNmAAOID
CO31a00000gQmNBAA0ID,AC11a00000geQfsAAEID
CO34p00001kT0VUAA0ID,AC14p00001kbsUyAAIID
CO34p00001icsM2AAIID,AC11a00000moh9pAAAID
CO31a00000sSPBcAAOID,AC11a00000hGnv3AACID
CO34p00001mtFyVAAUID,AC11a00000cIzOFAA0ID
CO34p00001mfQFOAA2ID,AC11a00000cJ0txAACID
CO31P00001Cu9myQABID,AC11P000014kIsEQAUID
CO34p00001kTvU6AAKID,AC11a00000mpXpUAAUID
CO34p00001gOTOEAA4ID,AC11P00000wtfkSQAQID
CO34p00001icKloAAEID,AC11a00000q6e66AAAID
CO31a00000t9uYWAAYID,AC11a00000pzJtIAAUID
CO31a00000gSOrKAAWID,AC11a00000cokmEAAQID
CO31P000015v1EcQAIID,AC11a00000kNohXAASID
CO34p00001kURoUAAWID,AC11a00000jxfOSAAYID
CO31P00001Ce6kcQABID,AC11P00000zTueyQACID
CO31P00001Cug1rQABID,AC11a00000sGSSNAA4ID
CO34p00001jByDLAA0ID,AC11a00000hGoLzAAKID
CO31P000014DAUUQA4ID,AC11a00000hIIH2AAOID
CO31a00000dduhqAAAID,AC11a00000cn8CQAAYID
CO31P00001Ad689QABID,AC11P000012WCCQQA4ID
CO31P000015cJtdQAEID,AC11a00000cJTnDAAWID
CO31P000014BPOkQAOID,AC11a00000cJ0BlAAKID
CO31a00000uFIqyAAGID,AC11a00000MqHLYAA3ID
CO31P000014BLz0QAGID,AC11a00000cJ09QAASID
CO34p00001i1TwXAAUID,AC11a00000cJTtzAAGID
CO34p00001jRklbAACID,AC11a00000hGmtBAASID
CO34p00001gzUYOAA2ID,AC14p00001j0TxwAAEID
CO34p00001jDmVhAAKID,AC11a00000SWpa0AADID
CO34p00001meTVwAAMID,AC11P000010586zQAAID
CO34p00001gw8m5AAAID,AC11a00000jPB1nAAGID
CO34p00001kV52sAACID,AC11a00000ln3g5AAAID
CO34p00001m2ZECAA2ID,AC11a00000ifmm5AAAID
CO31P000015K9cpQACID,AC11P00000xhzzRQAQID
CO34p00001hAXL9AAOID,AC14p00001iUVKrAAOID
CO31P00001BlOZmQANID,AC11a00000ln3u9AAAID
CO31a00000wrNxDAAUID,AC11a00000sUYPqAAOID
CO31a00000miUJ4AAMID,AC11a00000ksPupAAEID
CO31a00000xkAYgAAMID,AC11a00000kt8xNAAQID
CO34p00001nDZJ0AAOID,AC11a00000gT5VwAAKID
CO31a00000kEyheAACID,AC11a00000hGqCBAA0ID
CO31P00001CeU81QAFID,AC11a00000sUY3WAAWID
CO31a00000hJlJTAA0ID,AC11a00000hFzuUAASID
CO31P0000189Td7QAEID,AC11a00000vWZnVAAWID
CO31a00000oZeqJAASID,AC11a00000lovoKAAQID
CO31P000016dMXMQA2ID,AC11a00000ksQNDAA2ID
CO34p00001gOhelAACID,AC11a00000hGJ8IAAWID
CO31P000016OLWgQAOID,AC11P00000zTtiNQASID
CO31P00000yhT2jQAEID,AC11a00000mrwnaAAAID
CO34p00001mefqWAAQID,AC14p00001mo1qcAAAID
CO31P000018DCm6QAGID,AC11a00000cJTmZAAWID
CO31P000015cF2gQAEID,AC11a00000cJ2brAACID
CO31a00000cZnsuAACID,AC11a00000cJTmZAAWID
CO31a00000uysLQAAYID,AC11a00000nbMiWAAUID
CO31P00001CLdteQADID,AC11P00000zWZ9WQAWID
CO34p00001mt1fBAAQID,AC14p00001mpA2gAAEID
CO31P0000178MVYQA2ID,AC11P00000zTuhAQASID
CO31a00000xkHOfAAMID,AC11a00000ln3pFAAQID
CO31P000019viYXQAYID,AC11a00000ghxw9AAAID
CO31P00001B4HXvQANID,AC14p00001mnXxLAAUID
CO31P000016OM6IQAWID,AC11P00000zTuuiQACID
CO31P000017YGCeQAOID,AC11a00000hGoNMAA0ID
CO31a00000mhGmzAAEID,AC11a00000krKUlAAMID
CO31P00001COi85QADID,AC11P0000105ZAnQAMID
CO34p00001mx2hYAAQID,AC14p00001j0U8BAAUID
CO34p00001meTlzAAEID,AC11P000013t4YXQAYID
CO34p00001kT2yaAACID,AC14p00001kbuPYAAYID
CO34p00001m33rcAAAID,AC11a00000cJ018AACID
CO31P000014qWrGQAUID,AC11a00000cJ2NBAA0ID
CO31P00001AbklvQABID,AC11a00000hFx2BAASID
CO34p00001kSdR5AAKID,AC14p00001kbZviAAEID
CO34p00001jSoMJAA0ID,AC11a00000hGoLzAAKID
CO34p00001mdDzdAAEID,AC11a00000gfxjfAAAID
CO31P00001B4iRKQAZID,AC11P00000zBMg3QAGID
CO31P000016NzQYQA0ID,AC11P00000zTu7aQACID
CO31P000019xu2xQAAID,AC11a00000ghkolAAAID
CO34p00001kSfUeAAKID,AC14p00001kFLiGAAWID
CO31a00000s1vG5AAIID,AC11a00000p9EzsAAEID
CO31a00000nKlQdAAKID,AC11a00000ktcplAAAID
CO34p00001jC94VAASID,AC11a00000eadUiAAIID
CO34p00001gym7mAAAID,AC11P000012DrGIQA0ID
CO31P0000134TpbQAEID,AC11a00000cIzthAACID
CO31P000015yKuTQAUID,AC11a00000mpnz6AAAID
CO31P000015yFh1QAEID,AC11a00000t0C84AAEID
CO31P0000136vLGQAYID,AC11a00000cJ0MaAAKID
CO34p00001kS32HAASID,AC14p00001kb9quAAAID
CO31a00000cZJc5AAGID,AC11a00000cJ3FDAA0ID
CO31a00000wZ3uRAASID,AC11a00000sGk5xAACID
CO31a00000wsmuBAAQID,AC11a00000lNCy4AAGID
CO34p00001i383HAAQID,AC14p00001j3TFKAA2ID
CO34p00001f5rJZAAYID,AC14p00001i3p8DAAQID
CO34p00001kTnw8AACID,AC11a00000hIJYOAA4ID
CO34p00001mujbJAAQID,AC14p00001hZ0r1AACID
CO31a00000xNT9NAAWID,AC11a00000ksuOaAAIID
CO31P000015KsWIQA0ID,AC11P00000xK5FxQAKID
CO31a00000f0LW2AAMID,AC11a00000cJD0fAAGID
CO31P000015xB1cQAEID,AC11a00000cJBnCAAWID
CO31P000014CAv6QAGID,AC11a00000cJTnDAAWID
CO34p00001kU1bTAASID,AC11a00000mpXpUAAUID
CO34p00001gxgeHAAQID,AC11a00000ksPBVAA2ID
CO31P000012kgyNQAQID,AC11a00000kQjJAAA0ID
CO31P00001B6zgzQABID,AC11a00000p9EofAAEID
CO31a00000hKEnuAAGID,AC14p00001iTpa2AACID
CO31a00000uaQe8AAEID,AC11a000003SGoUAAWID
CO34p00001kVWeLAAWID,AC14p00001lilYDAAYID
CO34p00001gxB4fAAEID,AC14p00001hZ0r1AACID
CO31P000015yHsfQAEID,AC11a00000ksdJrAAIID
CO34p00001fn94RAAQID,AC11P000010eaQdQAIID
CO31P000016QmVUQA0ID,AC11a00000ieDy0AAEID
CO31P00001DD6bGQATID,AC11a00000cJLZQAA4ID
CO34p00001gQpy3AACID,AC11a00000SWpa0AADID
CO34p00001ie6HlAAIID,AC11a00000p9kUFAAYID
CO34p00001mfuQjAAIID,AC11a00000mpXpUAAUID
CO34p00001jAwsSAASID,AC11a00000reMWmAAMID
CO34p00001mw9JuAAIID,AC14p00001mr6lnAAAID
CO34p00001jCLijAAGID,AC11a00000cIIuvAAGID
CO34p00001iabYmAAIID,AC11a00000cJ47oAACID
CO31a00000uy3vTAAQID,AC11a00000rA8SLAA0ID
CO31P000012nX3lQAEID,AC11a00000eZhRNAA0ID
CO34p00001grHHOAA2ID,AC14p00001mnXxLAAUID
CO31P000015L8diQACID,AC11P00000xwazLQAQID
CO31P000015yYCzQAMID,AC11a00000ksgjNAAQID
CO34p00001kSy7vAACID,AC14p00001kbjmXAAQID
CO31P000013686aQAAID,AC11a00000hG8EcAAKID
CO34p00001gxWxIAAUID,AC11a00000cpJ50AAEID
CO31P000015xq8qQAAID,AC11a00000hGkGzAAKID
CO31P000015ceLJQAYID,AC11a00000gfKtiAAEID
CO34p00001kTueqAACID,AC11P000010e966QAAID
CO34p00001f64e5AAAID,AC11a00000nbJAXAA2ID
CO31a00000cZJkOAAWID,AC11a00000cokjZAAQID
CO31P000019KkuoQACID,AC11a00000ta2agAAAID
CO31a00000rjeP9AAIID,AC11a00000hIIatAAGID
CO31a00000hKi8BAASID,AC11a00000hGkhqAACID
CO31P00001B4PpnQAFID,AC11a00000gT2xlAACID
CO31P00001DDTdaQAHID,AC11P0000136xezQAAID
CO31P0000189jcFQAQID,AC11a00000nbMIuAAMID
CO34p00001i3vgzAAAID,AC11a00000moruxAAAID
CO31P000019SishQACID,AC11a00000p9EofAAEID
CO31a00000s7F6uAAEID,AC11a00000ghkqSAAQID
CO31P000014DPw8QAGID,AC11a00000cJ2dYAASID
CO31P00001DB5egQADID,AC11a00000cJGjyAAGID
CO34p00001jAWTvAAOID,AC11a00000krKUlAAMID
CO31a00000pey8LAAQID,AC11a00000nZfm7AACID
CO31a00000hL38VAASID,AC11a00000cJHB5AAOID
CO34p00001nZPuZAAWID,AC11a00000hIJHSAA4ID
CO34p00001kU7Z6AAKID,AC14p00001kchO9AAIID
CO34p00001mx35VAAQID,AC14p00001kbATIAA2ID
CO31P00001CtnKVQAZID,AC11a00000ksby6AAAID
CO31a00000ySBduAAGID,AC11a00000cn6z3AAAID
CO31P0000189t7XQAQID,AC11a00000gfMamAAEID
CO34p00001fo4hOAAQID,AC11a00000hGkBLAA0ID
CO34p00001mujEaAAIID,AC11a00000ghUagAAEID
CO34p00001m4R1WAAUID,AC11a00000nbMIuAAMID
CO34p00001mtkd5AAAID,AC11P00000zWXiAQAWID
CO34p00001nc7CDAAYID,AC11a00000ghUagAAEID
CO34p00001nZxLgAAKID,AC11a00000lr8rTAAQID
CO34p00001nBU9RAAWID,AC11a00000hG6CtAAKID
CO31P000018tUnSQAUID,AC11P000011NfOzQAKID
CO31a00000xjRrrAAEID,AC11a00000lNCy4AAGID
CO34p00001ieWNwAAMID,AC11a00000sXUqCAAWID
CO34p00001f5dTEAAYID,AC14p00001i7010AAAID
