marketing_touchpoint_id,channel_name,contact_id,marketing_touchpoint_date
MKv1P00000qYDZkQAOID,Event,CO31a00000hKosZAASID,2020-02-13T10:59:55Z
MKv1P00000qYDJEQA4ID,Event,CO31a00000lm8mZAAQID,2020-02-13T10:32:33Z
MKv1P00000qYDiNQAWID,Event,CO31P00001CLanDQATID,2020-02-13T11:17:40Z
MKv1P00000qYDlRQAWID,Event,CO31a00000hKhggAACID,2020-02-13T11:23:29Z
MKv1P00000qYDQUQA4ID,Event,CO31P00001CctOcQAJID,2020-02-13T10:45:33Z
MKv1P00000qYDBjQAOID,Event,CO31P000014DPpHQAWID,2020-02-13T10:17:10Z
MKv1P00000rE77LQASID,Webinar,CO31P00001AdS3qQAFID,2020-04-06T17:25:04Z
MKv1P00000s9X9qQAEID,Webinar,CO31P00001DRjJQQA1ID,2020-03-24T15:04:45Z
MKv1P00000tOyzOQASID,Event,CO31P000016eMDNQA2ID,2020-05-11T07:00:00Z
MKv1P00000lWmGeQAKID,Website,CO31P000015xLc0QAEID,2019-06-04T14:29:16Z
MKv1P00000m0OPAQA2ID,Website,CO31P000016qRLSQA2ID,2019-07-19T14:38:29Z
MKv1P00000k620UQAQID,Event,CO31P000015JE1rQAGID,2019-04-04T00:05:38Z
MKv1P00000k62CLQAYID,Event,CO31a00000f1hF4AAIID,2019-04-04T00:29:39Z
MKv4p00000jQwhQAASID,Adwords,CO31P00001DD92bQADID,2021-07-29T18:00:51Z
MKv4p00000iiC9gAAEID,Adwords,CO34p00001m4CC5AAMID,2021-06-10T14:31:05Z
MKv4p00000ii3zEAAQID,Adwords,CO34p00001m3inpAAAID,2021-06-08T20:10:05Z
MKv4p00000iilG6AAIID,Adwords,CO34p00001mfA8IAAUID,2021-06-28T12:22:28Z
MKv4p00000ihLXOAA2ID,Adwords,CO34p00001m0vm4AAAID,2021-05-24T17:28:10Z
MKv4p00000hJuXmAAKID,Adwords,CO34p00001jEHDnAAOID,2021-02-12T18:14:00Z
MKv4p00000jQSdJAAWID,Adwords,CO34p00001mwLcpAAEID,2021-07-22T12:26:28Z
MKv4p00000dAcEnAAKID,Adwords,CO34p00001fqKoYAAUID,2020-07-06T15:36:47Z
MKv1P00000lXAb6QAGID,Event,CO31P000016bV0wQAEID,2019-06-14T02:10:45Z
MKv1P00000lX3pEQASID,Event,CO31P000016b2QSQAYID,2019-06-12T02:08:49Z
MKv1P00000lX3pTQASID,Event,CO31P000016b2QhQAIID,2019-06-12T02:09:32Z
MKv1P00000m2DMFQA2ID,Event,CO31a00000hKqCWAA0ID,2019-08-27T02:52:55Z
MKv1P00000m2piPQAQID,Event,CO31P000018Clz8QACID,2019-09-13T02:42:08Z
MKv1P00000nHbkhQACID,Event,CO31a00000peEajAAEID,2019-10-05T18:26:00Z
MKv1P00000nHj3MQASID,Event,CO31P000019Uk2pQACID,2019-10-09T05:11:14Z
MKv1P00000nJVYMQA4ID,Event,CO31P00001Aagg6QABID,2019-11-05T06:23:05Z
MKv1P00000nJD4fQAGID,Event,CO31P00001AaNRpQANID,2019-11-03T18:31:25Z
MKv1P00000lzs8WQAQID,Website,CO31P000014qbsOQAQID,2019-07-11T19:33:28Z
MKv4p00000igURAAA2ID,Adwords,CO34p00001kUNHzAAOID,2021-05-13T15:13:10Z
MKv4p00000glvY8AAIID,Adwords,CO34p00001igesGAAQID,2021-01-11T12:58:43Z
MKv4p00000jQtDwAAKID,Adwords,CO34p00001n9tF3AAIID,2021-07-28T04:41:19Z
MKv4p00000ijCRlAAMID,Adwords,CO34p00001mtUNfAAMID,2021-07-08T13:31:10Z
MKv4p00000eYEzpAAGID,Adwords,CO31P000017ZrvDQASID,2020-08-31T17:15:52Z
MKv4p00000eKpQEAA0ID,Adwords,CO34p00001gvr56AAAID,2020-08-16T17:00:25Z
MKv1P00000on1XrQAIID,Adwords,CO31P00001Bk3JlQAJID,2019-12-30T17:08:00Z
MKv4p00000glrZNAAYID,Adwords,CO34p00001igNVbAAMID,2021-01-08T16:02:26Z
MKv4p00000ihQjDAAUID,Adwords,CO34p00001m0zlGAAQID,2021-05-24T23:01:32Z
MKv4p00000jQu7hAACID,Adwords,CO34p00001nA3wOAASID,2021-07-28T15:29:58Z
MKv1P00000qWh15QACID,Adwords,CO31P00001CLK17QAHID,2020-01-21T18:35:50Z
MKv4p00000f7TGNAA2ID,Adwords,CO34p00001i1E2kAAEID,2020-11-03T00:33:05Z
MKv4p00000ig3xuAAAID,Adwords,CO34p00001kTOL4AAOID,2021-05-07T17:52:24Z
MKv4p00000d8opiAAAID,Adwords,CO34p00001fmquoAAAID,2020-05-29T17:26:23Z
MKv4p00000jPf0AAASID,Adwords,CO34p00001gPS6XAAWID,2021-07-16T13:01:29Z
MKv4p00000dd6ZuAAIID,Adwords,CO34p00001fxR61AAEID,2020-08-25T19:29:58Z
MKv4p00000d9Yu7AAEID,Adwords,CO34p00001fp41UAAQID,2020-06-25T01:54:27Z
MKv4p00000iivdmAAAID,Adwords,CO34p00001mg2GoAAIID,2021-07-02T15:02:02Z
MKv4p00000jQTTmAAOID,Adwords,CO34p00001mwO2FAAUID,2021-07-22T18:56:10Z
MKv4p00000d9BPmAAMID,Adwords,CO34p00001fnnvxAAAID,2020-06-16T17:15:40Z
MKv1P00000nHR0ZQAWID,Adwords,CO31P000019T2RpQAKID,2019-10-01T13:49:09Z
MKv1P00000nHtJvQAKID,Event,CO31P000019unbVQAQID,2019-10-14T04:56:02Z
MKv1P00000jIJtMQAWID,Webinar,CO31P000014ryCTQAYID,2019-03-28T18:00:00Z
MKv1a00000PfH4LAAVID,Event,CO31a00000nvHNSAA2ID,2017-11-10T01:32:03Z
MKv1a00000HM26ZAATID,Event,CO31a00000cZa7fAACID,2017-04-14T00:25:17Z
MKv1a00000IjViAAAVID,Event,CO31a00000deUEbAAMID,2017-05-11T00:21:40Z
MKv1a00000HKRngAAHID,Event,CO31a00000dfeeGAAQID,2017-04-11T19:04:29Z
MKv1a00000OcAbgAAFID,Event,CO31a00000llLIsAAMID,2017-10-09T05:27:20Z
MKv1a00000Oc9qBAARID,Event,CO31a00000llLTbAAMID,2017-10-09T05:12:52Z
MKv1a00000OcCdpAAFID,Event,CO31a00000lldnUAAQID,2017-10-09T06:05:09Z
MKv1a00000OcCuRAAVID,Event,CO31a00000llZcVAAUID,2017-10-09T06:09:25Z
MKv1a00000OcDGaAANID,Event,CO31a00000mUfdRAASID,2017-10-09T06:14:10Z
MKv1a00000OsBteAAFID,Event,CO31a00000mkEUTAA2ID,2017-10-17T15:25:55Z
MKv4p00000clfXcAAIID,Adwords,CO34p00001f60rjAAAID,2020-08-07T15:30:47Z
MKv1P00000qWrPBQA0ID,Adwords,CO31P00001BmfwlQABID,2020-01-23T17:21:38Z
MKv1P00000qYsyEQASID,Adwords,CO31a00000mhGFEAA2ID,2020-02-17T21:26:09Z
MKv4p00000iiJrmAAEID,Adwords,CO34p00001kDuLOAA0ID,2021-06-15T13:29:31Z
MKv4p00000iiBqyAAEID,Adwords,CO34p00001m4BMHAA2ID,2021-06-10T12:03:37Z
MKv4p00000fwOp7AAEID,Adwords,CO34p00001idQnCAAUID,2020-12-11T16:33:48Z
MKv4p00000d9IC1AAMID,Adwords,CO34p00001foO3xAAEID,2020-06-18T18:50:35Z
MKv4p00000iiZ2eAAEID,Adwords,CO34p00001mdtiNAAQID,2021-06-22T11:38:04Z
MKv4p00000ihkNqAAIID,Adwords,CO34p00001m2ohTAAQID,2021-06-03T16:47:08Z
MKv4p00000ig6u4AAAID,Adwords,CO34p00001kTjE2AAKID,2021-05-10T13:48:39Z
MKv4p00000fwRPxAAMID,Adwords,CO34p00001iddq4AAAID,2020-12-13T15:28:04Z
MKv1P00000m0yEGQAYID,Adwords,CO31P000017ZE4IQAWID,2019-08-07T07:08:47Z
MKv4p00000iiduKAAQID,Adwords,CO34p00001meIvjAAEID,2021-06-24T00:22:46Z
MKv4p00000ea0u5AAAID,Adwords,CO34p00001h9uskAAAID,2020-09-16T20:53:24Z
MKv4p00000dAgCyAAKID,Adwords,CO34p00001gOCWSAA4ID,2020-07-08T12:18:06Z
MKv1P00000sAQxCQAWID,Adwords,CO31P00001DDYQnQAPID,2020-04-14T15:26:17Z
MKv4p00000glvbvAAAID,Adwords,CO34p00001igf30AAAID,2021-01-11T13:37:49Z
MKv4p00000iiKFDAA2ID,Adwords,CO34p00001mceCzAAIID,2021-06-15T16:05:24Z
MKv4p00000hu2tvAAAID,Adwords,CO34p00001kDuJlAAKID,2021-04-19T15:05:18Z
MKv4p00000ifKF7AAMID,Adwords,CO34p00001kS38dAACID,2021-04-29T16:46:46Z
MKv4p00000huAedAAEID,Adwords,CO34p00001kE46tAACID,2021-04-20T16:06:48Z
MKv4p00000ifxH8AAIID,Adwords,CO34p00001kSroLAASID,2021-05-05T00:00:10Z
MKv4p00000iiEehAAEID,Adwords,CO34p00001m4QNYAA2ID,2021-06-11T15:44:15Z
MKv4p00000iiItRAAUID,Adwords,CO34p00001mcV0jAAEID,2021-06-14T20:11:07Z
MKv1P00000qX7ohQACID,Adwords,CO31P00001CMJWYQA5ID,2020-01-27T17:41:45Z
MKv4p00000hKxeCAASID,Adwords,CO34p00001jS9WmAAKID,2021-02-23T19:42:37Z
MKv4p00000huwBgAAIID,Adwords,CO34p00001kRxcaAACID,2021-04-29T01:27:04Z
MKv4p00000fwd1pAAAID,Adwords,CO34p00001idvk0AAAID,2020-12-15T20:55:34Z
MKv4p00000iifVWAAYID,Adwords,CO34p00001meR7YAAUID,2021-06-24T14:12:34Z
MKv4p00000ifyZJAAYID,Adwords,CO34p00001kT01IAASID,2021-05-05T16:35:17Z
MKv4p00000dAev6AACID,Adwords,CO34p00001fqVgEAAUID,2020-07-07T19:08:10Z
MKv4p00000ihmctAAAID,Adwords,CO34p00001m315mAAAID,2021-06-04T12:05:14Z
MKv4p00000jPXvTAAWID,Adwords,CO34p00001muxJrAAIID,2021-07-15T14:13:30Z
MKv4p00000iimDfAAIID,Adwords,CO34p00001mfF6ZAAUID,2021-06-28T19:15:35Z
MKv1P00000qXotwQACID,Adwords,CO31P00001CONgoQAHID,2020-02-05T08:00:00Z
MKv4p00000gmqE6AAIID,Adwords,CO34p00001jAxEJAA0ID,2021-01-18T20:02:32Z
MKv4p00000ihaZzAAIID,Adwords,CO34p00001m1kHfAAIID,2021-05-28T00:15:59Z
MKv1P00000ooEENQA2ID,Adwords,CO31P00001Bm1DCQAZID,2020-01-11T14:41:39Z
MKv1a00000bB4i3AACID,Adwords,CO31a00000xlzXRAAYID,2018-09-21T20:43:41Z
MKv4p00000iiMpdAAEID,Adwords,CO34p00001mcpkvAAAID,2021-06-16T14:35:05Z
MKv1P00000ooaHJQAYID,Adwords,CO31P00001BmaAHQAZID,2020-01-14T22:32:19Z
MKv4p00000eZ3etAACID,Adwords,CO34p00001h9VaXAAUID,2020-09-13T01:17:30Z
MKv1P00000qZEvZQAWID,Adwords,CO31P00001Cfu70QABID,2020-02-24T14:57:29Z
MKv4p00000hs3W1AAIID,Adwords,CO34p00001kBBH6AAOID,2021-03-31T16:59:12Z
MKv4p00000iiKG6AAMID,Adwords,CO34p00001mceF0AAIID,2021-06-15T16:09:51Z
MKv1a00000bACUHAA4ID,Adwords,CO31a00000yQX9IAAWID,2018-09-17T12:12:21Z
MKv4p00000cmCDjAAMID,Adwords,CO34p00001f6PttAAEID,2020-08-13T16:17:59Z
MKv4p00000ifS7TAAUID,Adwords,CO31P000019TJExQAOID,2021-04-30T12:52:40Z
MKv4p00000jRE6pAAGID,Adwords,CO34p00001nD5ZbAAKID,2021-08-07T01:45:43Z
MKv4p00000gnvglAAAID,Adwords,CO34p00001jBz1SAASID,2021-01-26T18:56:07Z
MKv4p00000igbCWAAYID,Adwords,CO34p00001kUcVfAAKID,2021-05-14T18:17:04Z
MKv1P00000qZU0wQAGID,Adwords,CO31P00001DABXHQA5ID,2020-02-28T13:49:45Z
MKv4p00000iimSfAAIID,Adwords,CO34p00001mfFfHAAUID,2021-06-28T20:13:29Z
MKv4p00000iiqPrAAIID,Adwords,CO34p00001mfaSRAAYID,2021-06-30T16:28:44Z
MKv4p00000iifVVAAYID,Adwords,CO34p00001meR1AAAUID,2021-06-24T13:57:33Z
MKv4p00000igGyOAAUID,Adwords,CO34p00001kTt7AAASID,2021-05-11T13:30:32Z
MKv4p00000gosYfAAIID,Adwords,CO34p00001jDLvgAAGID,2021-02-05T19:07:51Z
MKv4p00000jQsnoAACID,Adwords,CO34p00001n9qCVAAYID,2021-07-28T00:27:20Z
MKv4p00000clEuJAAUID,Adwords,CO34p00001f5bTTAAYID,2020-07-31T17:56:51Z
MKv4p00000hrLiGAAUID,Adwords,CO34p00001ib9OVAAYID,2021-03-18T19:55:58Z
MKv4p00000f8WLbAAMID,Adwords,CO34p00001i27rMAAQID,2020-11-10T17:39:36Z
MKv1P00000k8m0CQAQID,Adwords,CO31P000015cXigQAEID,2019-04-30T22:16:00Z
MKv1a00000a9rqTAAQID,Website,CO31a00000xMIqjAAGID,2018-08-21T01:25:40Z
MKv4p00000fo1UcAAIID,Website,CO31P00001Cg810QABID,2021-03-03T23:17:54Z
MKv1P00000m2iIcQAIID,Website,CO31P000018CDwsQAGID,2019-09-10T20:51:35Z
MKv4p00000jPZ07AAGID,Website,CO31a00000uyT3MAAUID,2021-07-15T21:15:03Z
MKv4p00000ijEPyAAMID,Website,CO34p00001mtglcAAAID,2021-07-09T10:53:50Z
MKv4p00000ihhc8AAAID,Website,CO34p00001m2XAhAAMID,2021-06-02T13:37:33Z
MKv4p00000htxEcAAIID,Website,CO34p00001kDYQRAA4ID,2021-04-16T04:37:05Z
MKv4p00000jRHs4AAGID,Website,CO34p00001nDZJ0AAOID,2021-08-09T18:56:44Z
MKv4p00000ihgepAAAID,Website,CO34p00001m2PGEAA2ID,2021-06-01T21:40:53Z
MKv4p00000eaUwAAAUID,Website,CO34p00001hAMMXAA4ID,2020-09-22T11:04:23Z
MKv1P00000qZ2X0QAKID,Website,CO31P00001CeI4yQAFID,2020-02-19T15:40:48Z
MKv4p00000igbdeAAAID,Website,CO34p00001kUdsCAASID,2021-05-14T22:03:10Z
MKv1P00000om6K2QAIID,Website,CO31a00000wWHw9AAGID,2019-12-12T21:00:14Z
MKv4p00000ihINGAA2ID,Website,CO34p00001m0Rr2AAEID,2021-05-22T01:37:26Z
MKv4p00000igSTDAA2ID,Website,CO31a00000cZUVlAAOID,2021-05-12T17:08:12Z
MKv4p00000jRAh8AAGID,Website,CO34p00001nBFUFAA4ID,2021-08-05T15:52:22Z
MKv1P00000tPD3zQAGID,Website,CO31P00001DTK8RQAXID,2020-05-09T01:54:59Z
MKv4p00000hK05XAASID,Website,CO34p00001jEIdRAAWID,2021-02-12T21:35:08Z
MKv4p00000ii5AsAAIID,Website,CO34p00001m3gLsAAIID,2021-06-09T13:59:05Z
MKv4p00000iiqodAAAID,Website,CO34p00001mfcPwAAIID,2021-06-30T18:47:15Z
MKv4p00000f6KBFAA2ID,Website,CO34p00001gyBFkAAMID,2020-10-14T19:13:09Z
MKv1P00000nJfxjQACID,Website,CO31P00001AbM0WQAVID,2019-11-08T20:20:39Z
MKv1P00000k7V6xQAEID,Website,CO31P000015aHC1QAMID,2019-04-25T18:53:13Z
MKv1P00000okyuIQAQID,Website,CO31P00001Ae9vSQARID,2019-11-25T21:37:55Z
MKv4p00000igkcqAAAID,Website,CO34p00001kVTVPAA4ID,2021-05-19T14:10:47Z
MKv4p00000jQybtAACID,Website,CO31a00000miTsmAAEID,2021-07-30T15:42:36Z
MKv1P00000onWZWQA2ID,Website,CO31P00001BkbwsQABID,2020-01-03T16:38:56Z
MKv4p00000fvqN4AAIID,Website,CO31a00000mikwNAAQID,2020-12-02T14:21:11Z
MKv4p00000d8m4SAAQID,Website,CO31P000016P178QACID,2020-05-27T21:16:50Z
MKv1P00000qYFKVQA4ID,Website,CO31P000019UvVbQAKID,2020-02-13T17:27:31Z
MKv4p00000ihf03AAAID,Website,CO34p00001m2GMAAA2ID,2021-05-31T23:05:23Z
MKv4p00000iimFRAAYID,Website,CO34p00001mfFGZAA2ID,2021-06-28T19:31:26Z
MKv4p00000jRJUzAAOID,Website,CO34p00001nDimZAASID,2021-08-10T14:12:02Z
MKv1P00000qWtbcQACID,Website,CO31P00001CLr91QADID,2020-01-24T13:29:33Z
MKv4p00000huvMxAAIID,Website,CO34p00001kFJY2AAOID,2021-04-28T17:50:32Z
MKv4p00000ckvIWAAYID,Website,CO34p00001f5G8XAAUID,2020-07-27T14:34:35Z
MKv4p00000jQOlMAAWID,Website,CO34p00001mvnVuAAIID,2021-07-20T18:21:59Z
MKv1P00000qZFL1QAOID,Website,CO31P00001CfwlbQABID,2020-02-24T17:21:32Z
MKv4p00000igbdZAAQID,Website,CO34p00001kUdtsAACID,2021-05-14T22:02:07Z
MKv4p00000jPp8RAASID,Website,CO34p00001mtUExAAMID,2021-07-16T15:16:42Z
MKv4p00000igd5JAAQID,Website,CO34p00001kUuwjAACID,2021-05-16T15:37:28Z
MKv4p00000d9iuwAAAID,Website,CO31P000019TJExQAOID,2020-06-30T14:54:18Z
MKv1P00000omDEbQAMID,Website,CO31P00001B6Ru5QAFID,2019-12-14T17:19:56Z
MKv4p00000d968nAAAID,Website,CO34p00001fndMJAAYID,2020-06-12T17:32:43Z
MKv4p00000f6DcOAAUID,Website,CO34p00001gxwyVAAQID,2020-10-12T20:18:46Z
MKv4p00000jRuo6AACID,Website,CO34p00001fVMQMAA4ID,2021-08-27T17:38:13Z
MKv4p00000f7eqNAAQID,Website,CO34p00001i1fi3AAAID,2020-11-06T02:21:28Z
MKv1P00000qY8KFQA0ID,Website,CO31P00001CcQIlQANID,2020-02-11T18:44:21Z
MKv4p00000igiJLAAYID,Website,CO34p00001kVFqsAAGID,2021-05-18T16:44:14Z
MKv1P00000m2gTxQAIID,Website,CO31P000018C2PKQA0ID,2019-09-09T18:42:22Z
MKv4p00000iirFNAAYID,Website,CO34p00001mfdwyAAAID,2021-06-30T22:36:01Z
MKv4p00000ihU1mAAEID,Website,CO34p00001i2zTtAAIID,2021-05-26T16:01:08Z
MKv1P00000ol1BeQAIID,Website,CO31P00001B3WOCQA3ID,2019-11-26T22:42:03Z
MKv4p00000igalWAAQID,Website,CO31P00001B5DsbQAFID,2021-05-14T15:30:22Z
MKv4p00000jPS5oAAGID,Website,CO34p00001muRq6AAEID,2021-07-13T16:03:31Z
MKv4p00000d950TAAQID,Website,CO31a00000fyOrMAAUID,2020-06-11T19:57:13Z
MKv4p00000ii5FWAAYID,Website,CO31a00000wVSeZAAWID,2021-06-09T14:31:46Z
MKv4p00000goMFiAAMID,Website,CO34p00001jD3buAACID,2021-02-03T20:15:35Z
MKv4p00000jQN2BAAWID,Website,CO34p00001mvjL9AAIID,2021-07-20T01:15:55Z
MKv4p00000iiNipAAEID,Website,CO34p00001i3RUVAA2ID,2021-06-16T19:04:20Z
MKv4p00000f5VA9AAMID,Website,CO34p00001gxYXzAAMID,2020-10-08T17:45:03Z
MKv4p00000ihKkTAAUID,Website,CO34p00001m0uFeAAIID,2021-05-24T14:45:15Z
MKv4p00000iiQBjAAMID,Website,CO31a00000hKX35AAGID,2021-06-17T18:33:49Z
MKv1P00000qWnqvQACID,Website,CO31P00001CLVnpQAHID,2020-01-22T17:20:06Z
MKv4p00000iiRTZAA2ID,Website,CO31a00000uFbOYAA0ID,2021-06-18T10:54:03Z
MKv4p00000ddD5GAAUID,Website,CO34p00001fxjYCAAYID,2020-08-27T19:00:24Z
MKv4p00000d97yHAAQID,Website,CO34p00001fniS3AAIID,2020-06-15T08:28:46Z
MKv4p00000huWD0AAMID,Website,CO31P000015Zn6cQACID,2021-04-26T16:22:03Z
MKv4p00000iicaMAAQID,Website,CO34p00001kB9tTAASID,2021-06-23T16:25:55Z
MKv4p00000jPX6oAAGID,Website,CO34p00001mujJQAAYID,2021-07-14T15:34:31Z
MKv4p00000jQPGyAAOID,Website,CO34p00001mvu5sAAAID,2021-07-20T21:40:32Z
MKv4p00000iiwCVAAYID,Website,CO34p00001mg2RzAAIID,2021-07-02T18:28:27Z
MKv4p00000ijJLIAA2ID,Website,CO31P00001DTwGPQA1ID,2021-07-12T20:30:14Z
MKv4p00000iiiFWAAYID,Website,CO34p00001meg9OAAQID,2021-06-25T15:18:14Z
MKv4p00000ifWxsAAEID,Website,CO34p00001kSdGiAAKID,2021-05-03T14:58:27Z
MKv4p00000ihgE8AAIID,Website,CO34p00001m2MX9AAMID,2021-06-01T17:51:14Z
MKv4p00000jPX6EAAWID,Website,CO34p00001mukU4AAIID,2021-07-14T17:37:47Z
MKv4p00000igamPAAQID,Website,CO34p00001kUbElAAKID,2021-05-14T15:38:42Z
MKv4p00000jQsUrAAKID,Website,CO34p00001n9oilAAAID,2021-07-27T21:10:03Z
MKv4p00000ean5jAAAID,Website,CO34p00001hAnDoAAKID,2020-09-25T23:59:17Z
MKv4p00000eYd5SAASID,Website,CO34p00001h8WC6AAMID,2020-09-06T01:26:32Z
MKv4p00000igWHdAAMID,Website,CO34p00001hA0XKAA0ID,2021-05-13T22:09:43Z
MKv4p00000jR49fAACID,Website,CO34p00001nBOkkAAGID,2021-08-03T13:31:08Z
MKv4p00000iiNfCAAUID,Website,CO34p00001mcrhtAAAID,2021-06-16T18:46:24Z
MKv4p00000fo2F4AAIID,Website,CO34p00001iZNbRAAWID,2021-03-04T12:41:08Z
MKv1P00000nIKhsQAGID,Website,CO31P000019vcgGQAQID,2019-10-16T07:00:00Z
MKv4p00000f6fppAAAID,Website,CO34p00001gymoeAAAID,2020-10-20T19:53:35Z
MKv4p00000igXJxAAMID,Website,CO34p00001kUajgAACID,2021-05-14T14:42:06Z
MKv4p00000fwKolAAEID,Website,CO34p00001idJRUAA2ID,2020-12-10T19:33:42Z
MKv4p00000iioNQAAYID,Website,CO34p00001mfS5VAAUID,2021-06-29T19:40:04Z
MKv4p00000d9CczAAEID,Website,CO34p00001fo2hQAAQID,2020-06-17T12:40:37Z
MKv4p00000ig3XNAAYID,Website,CO34p00001kTMqiAAGID,2021-05-07T14:50:02Z
MKv4p00000iiS75AAEID,Website,CO34p00001mdEiHAAUID,2021-06-18T16:30:37Z
MKv4p00000iiOCzAAMID,Website,CO34p00001mctdvAAAID,2021-06-16T23:38:55Z
MKv4p00000ifSToAAMID,Website,CO34p00001kSIMKAA4ID,2021-04-30T16:02:12Z
MKv4p00000iinAkAAIID,Website,CO34p00001mfKo1AAEID,2021-06-29T08:09:51Z
MKv4p00000jQu1fAACID,Website,CO31a00000nxpKjAAIID,2021-07-28T15:10:17Z
MKv4p00000iiEYLAA2ID,Website,CO34p00001m4Q2hAAEID,2021-06-11T15:01:12Z
MKv4p00000jQK2KAAWID,Website,CO34p00001mveeEAAQID,2021-07-19T16:05:17Z
MKv1P00000rDCsAQAWID,Website,CO31P00001CtZPMQA3ID,2020-03-27T20:18:47Z
MKv4p00000iiRmRAAUID,Website,CO34p00001mdDzdAAEID,2021-06-18T14:56:37Z
MKv4p00000ijJVFAA2ID,Website,CO34p00001gOS5OAAWID,2021-07-12T21:52:04Z
MKv1P00000lXin3QACID,Website,CO31P000016cSGcQAMID,2019-06-19T17:24:20Z
MKv4p00000iidKHAAYID,Website,CO34p00001meERZAA2ID,2021-06-23T21:19:18Z
MKv1P00000irWupQAEID,Website,CO31P0000149e5bQAAID,2019-02-25T15:43:24Z
MKv4p00000dd4FVAAYID,Website,CO34p00001fxLBoAAMID,2020-08-24T20:24:22Z
MKv4p00000cm4FjAAIID,Website,CO31P00001370poQAAID,2020-08-12T20:32:51Z
MKv4p00000f6XwRAAUID,Website,CO34p00001gylbpAAAID,2020-10-20T17:11:20Z
MKv4p00000ihT35AAEID,Website,CO34p00001m1C8cAAEID,2021-05-26T01:36:50Z
MKv4p00000igjXFAAYID,Website,CO34p00001kVL49AAGID,2021-05-19T00:12:53Z
MKv4p00000hJLtVAAWID,Website,CO31P000018tmjcQAAID,2021-02-11T13:05:19Z
MKv4p00000goXBlAAMID,Website,CO34p00001jDDmVAAWID,2021-02-04T20:49:16Z
MKv4p00000jS3M3AAKID,Website,CO34p00001nBtsVAASID,2021-09-01T17:47:42Z
MKv4p00000clFiOAAUID,Website,CO34p00001f5cPUAAYID,2020-07-31T22:21:27Z
MKv4p00000iizjpAAAID,Website,CO31P000016OJ38QAGID,2021-07-06T10:04:11Z
MKv1P00000qZuF7QAKID,Website,CO31P00001DB7eJQATID,2020-03-04T19:01:27Z
MKv1P00000bHrzNQASID,Website,CO31P0000134U1uQAEID,2019-01-17T13:14:20Z
MKv1P00000oloiMQAQID,Website,CO31a00000hli6PAAQID,2019-12-07T15:19:08Z
MKv4p00000eYrzvAACID,Website,CO34p00001h8m9EAAQID,2020-09-09T14:02:40Z
MKv1P00000nIZsEQAWID,Website,CO31P000019wRaZQAUID,2019-10-21T17:57:52Z
MKv4p00000ijItWAAUID,Website,CO34p00001mdwp3AAAID,2021-07-12T16:58:37Z
MKv4p00000fx95dAAAID,Website,CO34p00001if71HAAQID,2020-12-26T14:42:35Z
MKv4p00000jQoNKAA0ID,Website,CO34p00001mx3YaAAIID,2021-07-26T20:23:16Z
MKv4p00000igQE2AAMID,Website,CO34p00001kTylnAACID,2021-05-11T21:16:37Z
MKv4p00000eaZjcAAEID,Website,CO31a00000loHIKAA2ID,2020-09-23T18:52:14Z
MKv4p00000iioUWAAYID,Website,CO34p00001mfDWMAA2ID,2021-06-29T20:40:44Z
MKv4p00000jQoFVAA0ID,Website,CO34p00001mx3GiAAIID,2021-07-26T19:31:43Z
MKv4p00000jPeG5AAKID,Website,CO34p00001mvAeyAAEID,2021-07-16T12:39:04Z
MKv1P00000irjVsQAIID,Website,CO31P000014AJIdQAOID,2019-02-28T13:48:02Z
MKv1P00000s9KzHQAUID,Website,CO31P00001DRCgyQAHID,2020-03-19T18:28:41Z
MKv4p00000iivrVAAQID,Website,CO34p00001mg2qWAAQID,2021-07-02T16:05:28Z
MKv1P00000qY95vQACID,Website,CO31P000012lwQtQAIID,2020-02-11T21:58:36Z
MKv1P00000omzcbQAAID,Website,CO31P00001BjsabQABID,2019-12-28T15:56:44Z
MKv4p00000iiuEDAAYID,Website,CO34p00001mfuhRAAQID,2021-07-01T21:45:12Z
MKv4p00000dAeRdAAKID,Website,CO34p00001fqTFTAA2ID,2020-07-07T15:21:03Z
MKv4p00000iiciLAAQID,Website,CO31a00000nK7uNAASID,2021-06-23T17:17:25Z
MKv4p00000jRCaaAAGID,Website,CO31P0000149k2wQAAID,2021-08-06T13:03:09Z
MKv4p00000ihI7XAAUID,Website,CO34p00001m0QhVAAUID,2021-05-21T20:52:23Z
MKv4p00000ihkjeAAAID,Website,CO31a00000cZpcrAACID,2021-06-03T19:12:32Z
MKv4p00000ig3XcAAIID,Website,CO34p00001kTMqZAAWID,2021-05-07T14:51:52Z
MKv4p00000jQrJiAAKID,Website,CO34p00001n9n5yAAAID,2021-07-27T17:54:14Z
MKv4p00000iggq0AAAID,Website,CO34p00001kV7XmAAKID,2021-05-17T22:22:27Z
MKv4p00000jQuVoAAKID,Website,CO31a00000w3uGjAAIID,2021-07-28T17:50:53Z
MKv4p00000ij0DYAAYID,Website,CO31a00000hKkoZAASID,2021-07-06T15:43:26Z
MKv4p00000iiKysAAEID,Website,CO34p00001i1exaAAAID,2021-06-15T19:52:42Z
MKv4p00000ihSTIAA2ID,Website,CO34p00001m19xsAAAID,2021-05-25T19:03:11Z
MKv4p00000jQPy5AAGID,Website,CO34p00001mw6yvAAAID,2021-07-21T08:17:26Z
MKv4p00000iiqvAAAQID,Website,CO31P00001ErPyNQAVID,2021-06-30T19:35:28Z
