sales_touchpoint_id,channel_name,contact_id,sales_touchpoint_date
SAT1P00003543D5UAIID,Outbound,CO31a00000yQun2AACID,2019-11-11T21:09:40Z
SAT1P0000354KjKUAUID,Outbound,CO31P000018tEdMQAUID,2019-11-12T10:42:27Z
SAT1P0000354SzUUAUID,Outbound,CO31a00000mUReaAAGID,2019-11-12T14:20:59Z
SAT1P000035mwnZUAQID,Outbound,CO31a00000w5i6YAAQID,2019-11-14T17:05:15Z
SAT1P000035mabOUAQID,Outbound,CO31P0000137SLkQAMID,2019-11-14T13:52:58Z
SAT1P0000355lipUAAID,Outbound,CO31a00000hlPq0AAEID,2019-11-13T16:41:21Z
SAT1P000035n53CUAQID,Outbound,CO31a00000oZc9yAACID,2019-11-14T18:16:19Z
SAT1P0000354SFbUAMID,Outbound,CO31a00000wtg2CAAQID,2019-11-12T14:13:54Z
SAT1P00003GvzMXUAZID,Outbound,CO31P000012PGYhQAOID,2020-02-12T18:39:41Z
SAT1P00003HJCACUA5ID,Outbound,CO31a00000mj8fEAAQID,2020-02-14T16:36:05Z
SAT1P00003Gt93EUARID,Outbound,CO31P000018Bt7PQASID,2020-02-10T14:12:17Z
SAT1P00003GtqJdUAJID,Outbound,CO31P00001CMhB7QALID,2020-02-10T21:22:27Z
SAT1P00003GuzvhUABID,Outbound,CO31P00001COptmQADID,2020-02-11T20:58:42Z
SAT1P00003GtniBUARID,Outbound,CO31P000012K2ueQACID,2020-02-10T20:57:52Z
SAT1P00003GuirrUABID,Outbound,CO31a00000jLtJnAAKID,2020-02-11T18:32:32Z
SAT1P00003PeXxVUAVID,Outbound,CO31P00001B5ENsQANID,2020-05-13T17:08:48Z
SAT1P00003QEuqmUADID,Outbound,CO31P000015yEFNQA2ID,2020-05-15T20:04:16Z
SAT1P00003QDagkUADID,Outbound,CO31P000016cCFJQA2ID,2020-05-14T20:23:42Z
SAT1P00003PdZxYUAVID,Outbound,CO31P000015xRyVQAUID,2020-05-12T15:56:27Z
SAT1P00003Pfc8IUARID,Outbound,CO31P000016cJ8aQAEID,2020-05-14T16:40:50Z
SAT1P00003PeSC5UANID,Outbound,CO31P00001B6t3GQARID,2020-05-13T14:56:52Z
SAT1P00003QDW3oUAHID,Outbound,CO31P000014qIpdQAEID,2020-05-14T19:05:15Z
SAT4p00001V3Zo7EAFID,Outbound,CO31P000016phmbQAAID,2020-08-12T15:40:04Z
SAT4p00001Ud8wmEABID,Outbound,CO31a00000tdNuPAAUID,2020-08-10T15:10:45Z
SAT4p00001V3DDoEANID,Outbound,CO34p00001f6DARAA2ID,2020-08-11T18:10:22Z
SAT4p00001V4WzdEAFID,Outbound,CO34p00001fVKE4AAOID,2020-08-14T14:34:04Z
SAT4p00001V4YMwEANID,Outbound,CO34p00001f6NjRAAUID,2020-08-14T15:14:16Z
SAT4p00001V2YtZEAVID,Outbound,CO31P00001AdidkQABID,2020-08-10T19:21:24Z
SAT4p00001V2UKyEANID,Outbound,CO34p00001f5X7gAAEID,2020-08-10T17:23:16Z
SAT4p00001YWNc2EAHID,Outbound,CO34p00001i26DuAAIID,2020-11-10T15:25:03Z
SAT4p00001YX5nYEATID,Outbound,CO34p00001i1ed4AAAID,2020-11-11T16:49:41Z
SAT4p00001YX1J7EALID,Outbound,CO31P000019uPCfQAMID,2020-11-11T14:54:46Z
SAT4p00001YXD8bEAHID,Outbound,CO31a00000kDYWPAA4ID,2020-11-11T21:31:50Z
SAT4p00001YWWYQEA5ID,Outbound,CO34p00001i27v4AAAID,2020-11-10T17:51:31Z
SAT4p00001YY2w6EADID,Outbound,CO31P000016qZ7XQAUID,2020-11-13T21:31:22Z
SAT4p00001YXAYZEA5ID,Outbound,CO31P000014rgwwQAAID,2020-11-11T19:47:50Z
SAT4p00001cKk8eEACID,Outbound,CO31a00000nvzA6AAIID,2021-02-09T16:26:27Z
SAT4p00001ccx9tEAAID,Outbound,CO34p00001hB2xeAACID,2021-02-12T18:41:09Z
SAT4p00001ccK6tEAEID,Outbound,CO31a00000tdILKAA2ID,2021-02-11T11:58:45Z
SAT4p00001cJwJdEAKID,Outbound,CO31P00001DB7eJQATID,2021-02-08T18:27:11Z
SAT4p00001cKsLnEAKID,Outbound,CO34p00001jDlMJAA0ID,2021-02-09T19:09:53Z
SAT4p00001cJuPDEA0ID,Outbound,CO34p00001jDb6DAASID,2021-02-08T18:19:28Z
SAT4p00001ccZQ3EAMID,Outbound,CO31P00001BkUVDQA3ID,2021-02-11T19:12:00Z
SAT4p00001cK11oEACID,Outbound,CO34p00001f5VFLAA2ID,2021-02-08T19:58:10Z
SAT4p00001cLHfqEAGID,Outbound,CO31P00001CuKmWQAVID,2021-02-10T16:22:43Z
SAT4p00001ccnJrEAIID,Outbound,CO34p00001jEFWYAA4ID,2021-02-12T14:30:00Z
SAT4p00001cLHqCEAWID,Outbound,CO31a00000oY9vdAACID,2021-02-10T16:27:47Z
SAT4p00001gRx6XEASID,Outbound,CO34p00001kTiFFAA0ID,2021-05-11T09:55:32Z
SAT4p00001gkLOfEAMID,Outbound,CO31P000018uGzfQAEID,2021-05-13T16:03:37Z
SAT4p00001gTELnEAOID,Outbound,CO34p00001i1TN1AAMID,2021-05-12T22:02:37Z
SAT4p00001gT9WZEA0ID,Outbound,CO34p00001kUAyAAAWID,2021-05-12T19:31:07Z
SAT4p00001gRgZdEAKID,Outbound,CO34p00001kTODZAA4ID,2021-05-10T21:29:50Z
SAT4p00001gRB5lEAGID,Outbound,CO31a000011OsAvAAKID,2021-05-10T08:14:54Z
SAT4p00001gkprlEAAID,Outbound,CO34p00001kTMqZAAWID,2021-05-13T22:06:33Z
SAT4p00001gRImBEAWID,Outbound,CO34p00001kF4X6AAKID,2021-05-10T14:45:45Z
SAT4p00001gTHoDEAWID,Outbound,CO31P000018Bt7PQASID,2021-05-13T08:52:46Z
SAT4p00001gSnpLEASID,Outbound,CO34p00001ibF52AAEID,2021-05-12T09:51:22Z
SAT4p00001gkVk3EAEID,Outbound,CO31P00001CLu07QADID,2021-05-13T18:17:05Z
SAT4p00001gRan3EACID,Outbound,CO34p00001fn2cbAAAID,2021-05-10T19:40:39Z
SAT4p00001gRYqzEAGID,Outbound,CO31a000010c1GLAAYID,2021-05-10T19:08:37Z
SAT4p00001gSPsFEAWID,Outbound,CO34p00001kTvEBAA0ID,2021-05-11T18:14:54Z
SAT4p00001gSs4zEACID,Outbound,CO34p00001kTkwTAASID,2021-05-12T14:19:18Z
SAT4p00001gTQamEAGID,Outbound,CO31P000016O0cBQASID,2021-05-13T14:52:01Z
SAT4p00001gSAOVEA4ID,Outbound,CO34p00001h9PWWAA2ID,2021-05-11T14:37:40Z
SAT4p00001gSn3pEACID,Outbound,CO31a00000tdTlJAAUID,2021-05-12T07:25:50Z
SAT4p00001gSEjyEAGID,Outbound,CO34p00001kDC9eAAGID,2021-05-11T15:47:05Z
SAT4p00001gSuflEACID,Outbound,CO34p00001ib5oJAAQID,2021-05-12T15:13:30Z
SAT4p00001kuxUGEAYID,Outbound,CO34p00001nD2roAACID,2021-08-12T13:16:19Z
SAT4p00001kslbmEAAID,Outbound,CO34p00001muj29AAAID,2021-08-09T13:43:04Z
SAT4p00001kswBEEAYID,Outbound,CO34p00001meC5eAAEID,2021-08-09T16:43:36Z
SAT4p00001kvZd9EAEID,Outbound,CO31a00000rjRjLAAUID,2021-08-13T18:46:34Z
SAT4p00001kucqZEAQID,Outbound,CO34p00001m4PEPAA2ID,2021-08-11T15:48:22Z
SAT4p00001kuuanEAAID,Outbound,CO34p00001kSwrTAASID,2021-08-12T09:44:02Z
SAT4p00001kvQUAEA2ID,Outbound,CO34p00001m4QdiAAEID,2021-08-13T14:23:25Z
SAT4p00001kvKVVEA2ID,Outbound,CO34p00001jRLxiAAGID,2021-08-13T08:38:57Z
SAT4p00001kuf7MEAQID,Outbound,CO31P000012lp26QAAID,2021-08-11T16:21:20Z
SAT4p00001kuassEAAID,Outbound,CO31a00000hlc59AAAID,2021-08-11T15:42:47Z
SAT4p00001kvVNuEAMID,Outbound,CO34p00001m4Pp3AAEID,2021-08-13T16:51:04Z
SAT4p00001kub8UEAQID,Outbound,CO34p00001nYwgUAASID,2021-08-11T15:14:22Z
SAT4p00001kv5WZEAYID,Outbound,CO34p00001nD2gmAACID,2021-08-12T16:10:31Z
SAT4p00001kvL0nEAEID,Outbound,CO31P00001EqVbCQAVID,2021-08-13T10:40:31Z
SAT1P00002XuACHUA3ID,Outbound,CO31a00000nwYqfAAEID,2019-02-21T14:54:20Z
SAT1P00002XsbwaUABID,Outbound,CO31a00000mj6XmAAIID,2019-02-19T19:51:08Z
SAT1P00002XspO6UAJID,Outbound,CO31a00000cZJsxAAGID,2019-02-19T22:21:11Z
SAT1P00002YTpXgUALID,Outbound,CO31P000013fq4CQAQID,2019-02-22T23:29:33Z
SAT1P00002XuLP5UANID,Outbound,CO31a00000tbgULAAYID,2019-02-21T16:38:00Z
SAT1P00002XsO4XUAVID,Outbound,CO31P000013gK9zQAEID,2019-02-19T17:33:13Z
SAT1P00002XvF7wUAFID,Outbound,CO31a00000sSHQKAA4ID,2019-02-21T22:00:47Z
SAT1P00002XtUyqUAFID,Outbound,CO31a00000hlQJRAA2ID,2019-02-20T17:56:18Z
SAT1P00002YTnoLUATID,Outbound,CO31a00000sSHQKAA4ID,2019-02-22T22:45:22Z
SAT1P00002Xu1xlUABID,Outbound,CO31P000012moXKQAYID,2019-02-21T11:32:17Z
SAT1P00002Xv0GYUAZID,Outbound,CO31a00000sSHQKAA4ID,2019-02-21T20:23:50Z
SAT1P00002kC5jgUACID,Outbound,CO31P000015cxlXQAQID,2019-05-21T13:58:03Z
SAT1P00002kEA4eUAGID,Outbound,CO31P000015LIEaQAOID,2019-05-23T15:12:32Z
SAT1P00002kBpyeUACID,Outbound,CO31P000012ka8KQAQID,2019-05-20T23:10:18Z
SAT1P00002kChDQUA0ID,Outbound,CO31a00000hJlmVAASID,2019-05-21T20:19:49Z
SAT1P00002kF38YUASID,Outbound,CO31a00000wXwlrAACID,2019-05-24T15:20:58Z
SAT1P00002spi2fUAAID,Outbound,CO31a00000hlPlPAAUID,2019-08-19T18:47:42Z
SAT1P00002tSe3gUACID,Outbound,CO31a00000mj42xAAAID,2019-08-20T19:13:10Z
SAT1P00002tUtSgUAKID,Outbound,CO31a00000uDyZjAAKID,2019-08-22T17:06:50Z
SAT1P00002tUmNoUAKID,Outbound,CO31a000011OUxUAAWID,2019-08-22T15:46:40Z
SAT1P00002tVzyrUACID,Outbound,CO31a00000llce1AAAID,2019-08-23T16:52:47Z
SAT1P00002tVrA4UAKID,Outbound,CO31a00000cZHPEAA4ID,2019-08-23T15:29:56Z
SAT1P000035q2WRUAYID,Outbound,CO31P000018tJI5QAMID,2019-11-18T23:37:36Z
SAT1P000036OAjhUAGID,Outbound,CO31P000016pj6pQAAID,2019-11-19T16:38:55Z
SAT1P000035praTUAQID,Outbound,CO31a00000hHbfvAACID,2019-11-18T20:47:44Z
SAT1P000036PDXcUAOID,Outbound,CO31a00000qRRnYAAWID,2019-11-20T15:11:28Z
SAT1P000036OAMDUA4ID,Outbound,CO31a00000hlPY6AAMID,2019-11-19T16:37:50Z
SAT1P000036POyYUAWID,Outbound,CO31P000016RL4qQAGID,2019-11-20T16:18:03Z
SAT1P00003742wtUAAID,Outbound,CO31P00001AbpmoQABID,2019-11-22T19:28:53Z
SAT1P000036Oh0pUACID,Outbound,CO31a00000s2EmyAAEID,2019-11-19T21:39:24Z
SAT1P000036P1oJUASID,Outbound,CO31P000015M17hQACID,2019-11-20T13:53:20Z
SAT1P000036RUA3UAOID,Outbound,CO31a000011PCVkAAOID,2019-11-22T09:41:34Z
SAT1P00003IN4rnUADID,Outbound,CO31P00001Ceb8CQARID,2020-02-21T16:32:46Z
SAT1P00003I3wYoUAJID,Outbound,CO31P000019UYsEQAWID,2020-02-19T17:08:58Z
SAT1P00003HL5P2UALID,Outbound,CO31P000019vp2gQAAID,2020-02-17T16:31:25Z
SAT1P00003I2JglUAFID,Outbound,CO31P000019veDlQAIID,2020-02-18T17:48:08Z
SAT1P00003INSIQUA5ID,Outbound,CO31a00000fwTdRAAUID,2020-02-21T19:09:57Z
SAT1P00003HKl3sUADID,Outbound,CO31P000016QOtGQAWID,2020-02-17T10:26:31Z
SAT1P00003I2QTyUANID,Outbound,CO31a00000WF8aYAATID,2020-02-18T18:22:56Z
SAT1P00003I3vdPUARID,Outbound,CO31P000012lXzMQAUID,2020-02-19T17:00:09Z
SAT1P00003I3V1aUAFID,Outbound,CO31P000019KiTrQAKID,2020-02-19T09:30:37Z
SAT4p00001RfR0IEAVID,Outbound,CO31P000016QUgKQAWID,2020-05-20T13:21:54Z
SAT4p00001RfSFVEA3ID,Outbound,CO31a00000cZMPOAA4ID,2020-05-20T14:17:22Z
SAT4p00001ReujWEARID,Outbound,CO31P000014rS0vQAEID,2020-05-19T18:14:26Z
SAT4p00001Rg0B6EAJID,Outbound,CO31P000019UOJIQA4ID,2020-05-22T16:24:01Z
SAT4p00001RewehEABID,Outbound,CO31P00001COb29QADID,2020-05-19T19:12:38Z
SAT4p00001RebgNEARID,Outbound,CO31a00000mj7hYAAQID,2020-05-18T19:38:28Z
SAT4p00001RftAoEAJID,Outbound,CO31P00001ErPnJQAVID,2020-05-22T12:59:56Z
SAT4p00001QuM2ZEAVID,Outbound,CO31a000011OmcgAACID,2020-05-18T15:41:30Z
SAT4p00001RfOq9EAFID,Outbound,CO31a00000tdILKAA2ID,2020-05-20T10:46:19Z
SAT4p00001VFaBTEA1ID,Outbound,CO31a000011OdBpAAKID,2020-08-20T08:35:13Z
SAT4p00001VFSxVEAXID,Outbound,CO31P000016pfMdQAIID,2020-08-19T19:49:43Z
SAT4p00001V5jpbEABID,Outbound,CO31P000019Tf2HQASID,2020-08-17T23:11:42Z
SAT4p00001V5U48EAFID,Outbound,CO34p00001f5PkVAAUID,2020-08-17T16:07:01Z
SAT4p00001VFMOGEA5ID,Outbound,CO31a00000wYp0yAACID,2020-08-19T17:02:11Z
SAT4p00001VGXfxEAHID,Outbound,CO31P00001CMC5BQAXID,2020-08-21T19:04:58Z
SAT4p00001V69GbEAJID,Outbound,CO34p00001fmi1YAAQID,2020-08-18T15:46:34Z
SAT4p00001VFOkREAXID,Outbound,CO31a00000llbmcAAAID,2020-08-19T18:05:49Z
SAT4p00001VGG8qEAHID,Outbound,CO34p00001gQafsAACID,2020-08-21T13:57:05Z
SAT4p00001V5Se5EAFID,Outbound,CO31a00000hHuMOAA0ID,2020-08-17T15:50:31Z
SAT4p00001V6Mb5EAFID,Outbound,CO34p00001fpqRMAAYID,2020-08-18T19:07:07Z
SAT4p00001V600PEARID,Outbound,CO31P00001DBFWIQA5ID,2020-08-18T14:56:46Z
SAT4p00001VFqWJEA1ID,Outbound,CO34p00001gQnBlAAKID,2020-08-20T18:22:42Z
SAT4p00001YYO7sEAHID,Outbound,CO31a00000hKorWAASID,2020-11-16T16:24:25Z
SAT4p00001Z3QdpEAFID,Outbound,CO34p00001grOJCAA2ID,2020-11-18T16:25:22Z
SAT4p00001Z3XMeEANID,Outbound,CO34p00001i33P7AAIID,2020-11-18T19:07:21Z
SAT4p00001Z4mwJEARID,Outbound,CO31P000014cceZQAQID,2020-11-20T10:32:46Z
SAT4p00001ceE45EAEID,Outbound,CO31a00000hlaOSAAYID,2021-02-16T17:12:52Z
SAT4p00001cdUdUEAUID,Outbound,CO34p00001jR7VwAAKID,2021-02-15T16:55:24Z
SAT4p00001cgExJEAUID,Outbound,CO34p00001jE7p6AACID,2021-02-18T15:58:33Z
SAT4p00001cdHJ3EAMID,Outbound,CO31P000019UdpXQASID,2021-02-15T13:33:18Z
SAT4p00001cdGlbEAEID,Outbound,CO34p00001fn2JwAAIID,2021-02-15T13:14:32Z
SAT4p00001cdSKPEA2ID,Outbound,CO34p00001gyu4LAAQID,2021-02-15T16:34:08Z
SAT4p00001cfbsUEAQID,Outbound,CO31P0000189QD8QAMID,2021-02-17T17:40:51Z
SAT4p00001cgMSjEAMID,Outbound,CO34p00001gPW5sAAGID,2021-02-18T17:10:26Z
SAT4p00001cfTtmEAEID,Outbound,CO31P00001ErEZkQANID,2021-02-17T16:18:02Z
SAT4p00001cflupEAAID,Outbound,CO31P000016RNW8QAOID,2021-02-17T19:32:56Z
SAT4p00001h9SzAEAUID,Outbound,CO31a00000uzhWMAAYID,2021-05-20T16:37:52Z
SAT4p00001hAC8ZEAWID,Outbound,CO34p00001kTjwwAACID,2021-05-21T20:15:38Z
SAT4p00001goAcZEAUID,Outbound,CO34p00001kVL49AAGID,2021-05-19T20:45:20Z
SAT4p00001gm6kxEAAID,Outbound,CO31a00000xLX7aAAGID,2021-05-17T14:03:16Z
SAT4p00001go0UiEAIID,Outbound,CO34p00001iZh1MAASID,2021-05-19T15:55:29Z
SAT4p00001goJ8fEAEID,Outbound,CO31a00000zq2WmAAIID,2021-05-20T13:08:37Z
SAT4p00001h9fQWEAYID,Outbound,CO34p00001kTMqZAAWID,2021-05-20T20:51:09Z
SAT4p00001h9zAWEAYID,Outbound,CO34p00001kSzDPAA0ID,2021-05-21T14:32:17Z
SAT4p00001hA20EEASID,Outbound,CO34p00001jDNPAAA4ID,2021-05-21T15:22:26Z
SAT4p00001gm7bnEAAID,Outbound,CO34p00001kUBCbAAOID,2021-05-17T14:11:10Z
SAT4p00001hA6tAEASID,Outbound,CO34p00001kW2wmAACID,2021-05-21T17:23:06Z
SAT4p00001goMADEA2ID,Outbound,CO34p00001kVCxjAAGID,2021-05-20T14:17:02Z
SAT4p00001gnj76EAAID,Outbound,CO34p00001kV7XmAAKID,2021-05-18T21:00:31Z
SAT4p00001gmFtwEAEID,Outbound,CO34p00001kV3ZnAAKID,2021-05-17T16:27:35Z
SAT4p00001gm9B2EAIID,Outbound,CO31P00001AaRISQA3ID,2021-05-17T15:30:58Z
SAT4p00001h9uOTEAYID,Outbound,CO31P000014caRHQAYID,2021-05-21T08:53:44Z
SAT4p00001gn9ekEAAID,Outbound,CO34p00001kSo6ZAASID,2021-05-18T14:04:58Z
SAT4p00001gnpdoEAAID,Outbound,CO31P000017YoVmQAKID,2021-05-19T08:05:27Z
SAT4p00001gnYOFEA2ID,Outbound,CO34p00001gQafsAACID,2021-05-18T18:48:39Z
SAT4p00001gnfGXEAYID,Outbound,CO34p00001kS2XvAAKID,2021-05-18T20:06:51Z
SAT4p00001hA81wEACID,Outbound,CO34p00001kTnljAACID,2021-05-21T18:01:27Z
SAT4p00001gn8N6EAIID,Outbound,CO34p00001fn2cbAAAID,2021-05-18T13:24:39Z
SAT4p00001gmGQgEAMID,Outbound,CO31a00000hJrcPAASID,2021-05-17T16:32:21Z
SAT4p00001gniHwEAIID,Outbound,CO31a00000wqaeLAAQID,2021-05-18T20:52:36Z
SAT4p00001h9XidEAEID,Outbound,CO34p00001kSLnEAAWID,2021-05-20T18:05:18Z
SAT4p00001h9SCLEA2ID,Outbound,CO31a00000p6bANAAYID,2021-05-20T16:50:55Z
SAT4p00001lBJrUEAWID,Outbound,CO34p00001jBrmZAASID,2021-08-20T14:53:58Z
SAT4p00001lAmbgEACID,Outbound,CO34p00001mfyf0AAAID,2021-08-19T16:12:59Z
SAT4p00001kwN4SEAUID,Outbound,CO31a00000uZFaFAAWID,2021-08-16T20:22:41Z
SAT4p00001lBKOhEAOID,Outbound,CO34p00001kSckfAACID,2021-08-20T15:07:57Z
SAT4p00001l9sXaEAIID,Outbound,CO34p00001kUZq6AAGID,2021-08-17T19:11:14Z
SAT4p00001lAINVEA4ID,Outbound,CO31a00000lPUVNAA4ID,2021-08-18T14:41:05Z
SAT4p00001lAU7xEAGID,Outbound,CO31a00000mj3zKAAQID,2021-08-18T19:33:47Z
SAT4p00001lAAfZEAWID,Outbound,CO31P00001ErahOQARID,2021-08-18T10:45:47Z
SAT4p00001kw2KpEAIID,Outbound,CO34p00001mfZkoAAEID,2021-08-16T15:07:43Z
SAT4p00001kw87UEAQID,Outbound,CO34p00001mcgkPAAQID,2021-08-16T16:21:42Z
SAT4p00001lAUYjEAOID,Outbound,CO34p00001meCzOAAUID,2021-08-18T19:44:44Z
SAT4p00001l9hhqEAAID,Outbound,CO34p00001kVL49AAGID,2021-08-17T16:10:29Z
SAT4p00001lAUyWEAWID,Outbound,CO34p00001mfZkoAAEID,2021-08-18T19:58:36Z
SAT4p00001lADS8EAOID,Outbound,CO31P00001AaTglQAFID,2021-08-18T13:18:51Z
SAT4p00001lA1JLEA0ID,Outbound,CO31a00000uFbOYAA0ID,2021-08-18T08:20:37Z
SAT4p00001l9b7ZEAQID,Outbound,CO34p00001mumTHAAYID,2021-08-17T15:11:22Z
SAT4p00001lAIInEAOID,Outbound,CO34p00001mfyf0AAAID,2021-08-18T16:33:53Z
SAT4p00001lAy7xEACID,Outbound,CO34p00001m2pvIAAQID,2021-08-19T20:57:42Z
SAT4p00001kwJn4EAEID,Outbound,CO34p00001muj29AAAID,2021-08-16T19:41:00Z
SAT4p00001lAkM9EAKID,Outbound,CO34p00001nALZOAA4ID,2021-08-19T15:26:57Z
SAT1P00002ZJKA8UAPID,Outbound,CO31a00000xJyD3AAKID,2019-03-01T10:30:38Z
SAT1P00002ZKY9JUAXID,Outbound,CO31a00000hlg4RAAQID,2019-03-01T21:25:10Z
SAT1P00002l59caUAAID,Outbound,CO31P000015ycFaQAIID,2019-05-29T15:11:49Z
SAT1P00002l5PCyUAMID,Outbound,CO31P000015y5TxQAIID,2019-05-29T17:40:12Z
SAT1P00002ks8F5UAIID,Outbound,CO31a00000sRff2AACID,2019-05-28T16:53:36Z
SAT1P00002ksP3fUAEID,Outbound,CO31P000013f10mQAAID,2019-05-28T19:48:03Z
SAT1P00002l6B2FUAUID,Outbound,CO31a00000lPTU4AAOID,2019-05-30T16:29:03Z
SAT1P00002l55wtUAAID,Outbound,CO31a00000cZeULAA0ID,2019-05-29T14:38:27Z
SAT1P00002l5K5OUAUID,Outbound,CO31P000015LCq8QAGID,2019-05-29T16:50:11Z
SAT1P00002l6L4PUAUID,Outbound,CO31P000014qcZ9QAIID,2019-05-30T17:33:38Z
SAT1P00002l4tVeUAIID,Outbound,CO31a00000w4dfBAAQID,2019-05-29T09:59:43Z
SAT1P00002ksK5MUAUID,Outbound,CO31P000015vFczQAEID,2019-05-28T19:01:55Z
SAT1P00002u2bWNUAYID,Outbound,CO31P000017aSOLQA2ID,2019-08-28T13:48:17Z
SAT1P00002uos9kUAAID,Outbound,CO31P000013eCX7QAMID,2019-08-29T16:32:34Z
SAT1P00002uoaSRUAYID,Outbound,CO31P000013gStnQAEID,2019-08-29T15:15:29Z
SAT1P00002u2BCeUAMID,Outbound,CO31P000018ABi5QAGID,2019-08-27T20:29:25Z
SAT1P00002u1qoSUAQID,Outbound,CO31P000016cSfDQAUID,2019-08-27T17:00:06Z
SAT1P00002u11lkUAAID,Outbound,CO31a00000mhJBjAAMID,2019-08-26T20:52:10Z
SAT1P00002uqCDVUA2ID,Outbound,CO31a00000mhJBjAAMID,2019-08-30T15:01:18Z
SAT1P0000377UQ4UAMID,Outbound,CO31a00000p6Bq6AAEID,2019-11-27T15:57:56Z
SAT1P00003J42hSUARID,Outbound,CO31a00000gS91LAASID,2020-02-26T21:19:29Z
SAT1P00003IPDQHUA5ID,Outbound,CO31a00000f1jYYAAYID,2020-02-24T20:45:58Z
SAT1P00003J6NU1UANID,Outbound,CO31P000019PDH3QAOID,2020-02-28T16:19:15Z
SAT1P00003J5I2tUAFID,Outbound,CO31P00001CMollQADID,2020-02-27T19:18:18Z
SAT4p00001RhJxMEAVID,Outbound,CO31P00001DT9iXQATID,2020-05-27T18:25:25Z
SAT4p00001Ri3QwEAJID,Outbound,CO31P000013f30JQAQID,2020-05-29T15:16:42Z
SAT4p00001Ri5hjEABID,Outbound,CO31P000019x8SKQAYID,2020-05-29T17:14:18Z
SAT4p00001RgnLXEAZID,Outbound,CO31a00000xKwlGAASID,2020-05-26T18:30:31Z
SAT4p00001RgiSuEAJID,Outbound,CO31a00000hKkoZAASID,2020-05-26T16:13:48Z
SAT4p00001RgiItEAJID,Outbound,CO31P00001DBYRUQA5ID,2020-05-26T16:05:43Z
SAT4p00001TPILFEA5ID,Outbound,CO31a00000deRS0AAMID,2020-08-27T21:24:59Z
SAT4p00001TPESIEA5ID,Outbound,CO31a00000miebMAAQID,2020-08-27T19:14:02Z
SAT4p00001TPE2lEAHID,Outbound,CO34p00001f6FMTAA2ID,2020-08-27T18:59:34Z
SAT4p00001TP8OLEA1ID,Outbound,CO31a00000xmjjSAAQID,2020-08-27T16:31:41Z
SAT4p00001TOO4oEAHID,Outbound,CO31P00001CugvzQABID,2020-08-26T15:29:03Z
SAT4p00001TNP4xEAHID,Outbound,CO31P000015y5TxQAIID,2020-08-24T17:40:03Z
SAT4p00001TPFJOEA5ID,Outbound,CO34p00001gvtV1AAIID,2020-08-27T19:38:30Z
SAT4p00001Z5fB0EAJID,Outbound,CO31a00000xM6HPAA0ID,2020-11-23T18:24:55Z
SAT4p00001ZSaGnEALID,Outbound,CO34p00001i3rq1AAAID,2020-11-25T17:56:53Z
SAT4p00001d7sVnEAIID,Outbound,CO31a00000hlQKAAA2ID,2021-02-23T20:49:43Z
SAT4p00001d8rQqEAIID,Outbound,CO31P000018CdEaQAKID,2021-02-24T22:40:12Z
SAT4p00001d9NbxEAEID,Outbound,CO31a00000rjRjLAAUID,2021-02-25T18:14:20Z
SAT4p00001d6bkPEAQID,Outbound,CO31P000017YoVmQAKID,2021-02-22T15:11:55Z
SAT4p00001d7OL7EAMID,Outbound,CO34p00001jS2UHAA0ID,2021-02-23T15:20:57Z
SAT4p00001d8fGEEAYID,Outbound,CO31P00001B6KHZQA3ID,2021-02-24T18:40:40Z
SAT4p00001d6v7QEAQID,Outbound,CO31P000012RIAeQAOID,2021-02-22T20:55:29Z
SAT4p00001hCsKsEAKID,Outbound,CO34p00001m1PAZAA2ID,2021-05-27T15:45:54Z
SAT4p00001hCVYDEA4ID,Outbound,CO34p00001m1NabAAEID,2021-05-26T21:13:05Z
SAT4p00001hBsBiEAKID,Outbound,CO31P00001EqVbCQAVID,2021-05-26T09:44:00Z
SAT4p00001hB4StEAKID,Outbound,CO31a000010dGFFAA2ID,2021-05-25T09:24:10Z
SAT4p00001hBNqvEAGID,Outbound,CO34p00001kSckfAACID,2021-05-25T18:30:16Z
SAT4p00001hBQH6EAOID,Outbound,CO31a00000uDz3TAASID,2021-05-25T19:04:57Z
SAT4p00001hAnaDEASID,Outbound,CO34p00001kVTbIAAWID,2021-05-24T18:19:50Z
SAT4p00001hCmQWEA0ID,Outbound,CO34p00001m1GLEAA2ID,2021-05-27T13:23:57Z
SAT4p00001hCY7bEAGID,Outbound,CO34p00001iZLGNAA4ID,2021-05-26T21:28:15Z
SAT4p00001hBHmCEAWID,Outbound,CO34p00001kTkfCAASID,2021-05-25T16:13:27Z
SAT4p00001hChnkEACID,Outbound,CO31P000016bm0dQAAID,2021-05-27T07:52:00Z
SAT4p00001hChVtEAKID,Outbound,CO31P00001CwvuyQABID,2021-05-27T06:17:45Z
SAT4p00001hCq1xEACID,Outbound,CO34p00001m149SAAQID,2021-05-27T15:11:03Z
SAT4p00001hBE27EAGID,Outbound,CO31a00000uzhWMAAYID,2021-05-25T15:05:48Z
SAT4p00001hAtmhEACID,Outbound,CO31P000012ludeQAAID,2021-05-24T20:16:16Z
SAT4p00001hCqtBEASID,Outbound,CO34p00001fp8GnAAIID,2021-05-27T15:24:49Z
SAT4p00001hBBfXEAWID,Outbound,CO34p00001kVkPOAA0ID,2021-05-25T14:08:04Z
SAT4p00001hBb3yEACID,Outbound,CO34p00001hB31AAASID,2021-05-25T23:18:03Z
